관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,북구 오치동 944-4,북구 우치로274번길 10,3,200만,360도,30일,2020,35.189406,126.906228,2025-12-31
광주광역시 사회재난과,북구 양산동 164,북구 양산택지로33번길 19,1,200만,360도,30일,2016,35.209674,126.877105,2025-12-31
광주광역시 사회재난과,북구 양산동 164,북구 양산택지로33번길 19,3,200만,360도,30일,2020,35.209674,126.877105,2025-12-31
광주광역시 사회재난과,북구 삼각동 489-3,북구 설죽로436번길 7,1,200만,360도,30일,2016,35.198223,126.900355,2025-12-31
광주광역시 사회재난과,북구 삼각동 489-3,북구 설죽로436번길 7,2,200만,360도,30일,2020,35.198223,126.900355,2025-12-31
광주광역시 사회재난과,북구 매곡동 320-4,,1,200만,360도,30일,2016,35.1901,126.89001,2025-12-31
광주광역시 사회재난과,북구 매곡동 320-4,,2,200만,360도,30일,2020,35.1901,126.89001,2025-12-31
광주광역시 사회재난과,북구 용봉동 1280-4,북구 호동로15번길 91,2,200만,360도,30일,2016,35.179156,126.914261,2025-12-31
광주광역시 사회재난과,북구 용봉동 1280-4,북구 호동로15번길 91,2,200만,360도,30일,2024,35.179156,126.914261,2025-12-31
광주광역시 사회재난과,북구 오치동 917-24,북구 우치로303번길 31,1,200만,360도,30일,2016,35.190997,126.903767,2025-12-31
광주광역시 사회재난과,북구 오치동 917-24,북구 우치로303번길 31,3,200만,360도,30일,2020,35.190997,126.903767,2025-12-31
광주광역시 사회재난과,북구 용봉동 1040,북구 저불로69번길 37,2,200만,360도,30일,2016,35.180851,126.891264,2025-12-31
광주광역시 사회재난과,북구 삼각동 777-1,북구 설죽로471번길 22,1,200만,360도,30일,2016,35.201063,126.896493,2025-12-31
광주광역시 사회재난과,북구 삼각동 777-1,북구 설죽로471번길 22,2,200만,360도,30일,2020,35.201063,126.896493,2025-12-31
광주광역시 사회재난과,북구 연제동 33-46,북구 양산제로 38,2,200만,360도,30일,2016,35.199718,126.871408,2025-12-31
광주광역시 사회재난과,북구 연제동 33-46,북구 양산제로 38,1,200만,360도,30일,2019,35.199718,126.871408,2025-12-31
광주광역시 사회재난과,북구 양산동 765,북구 양산로 57-6,1,200만,360도,30일,2016,35.210813,126.881089,2025-12-31
광주광역시 사회재난과,북구 양산동 765,북구 양산로 57-6,2,200만,360도,30일,2020,35.210813,126.881089,2025-12-31
광주광역시 사회재난과,북구 삼각동 161-1,북구 원삼각길 18,1,200만,360도,30일,2016,35.199612,126.90478,2025-12-31
광주광역시 사회재난과,북구 삼각동 161-1,북구 원삼각길 18,2,200만,360도,30일,2020,35.199612,126.90478,2025-12-31
광주광역시 사회재난과,북구 동림동 255,북구 유림로 155-1,1,200만,360도,30일,2016,35.176458,126.863974,2025-12-31
광주광역시 사회재난과,북구 동림동 255,북구 유림로 155-1,2,200만,360도,30일,2020,35.176458,126.863974,2025-12-31
광주광역시 사회재난과,북구 중흥동 745-7,북구 서암대로 286-1,1,200만,360도,30일,2016,35.165653,126.915006,2025-12-31
광주광역시 사회재난과,북구 중흥동 745-7,북구 서암대로 286-1,2,200만,360도,30일,2020,35.165653,126.915006,2025-12-31
광주광역시 사회재난과,북구 운암동 917-2,북구 서강로67번길 20,1,200만,360도,30일,2016,35.177825,126.870103,2025-12-31
광주광역시 사회재난과,북구 운암동 917-2,북구 서강로67번길 20,2,200만,360도,30일,2020,35.177825,126.870103,2025-12-31
광주광역시 사회재난과,북구 용두동 419,북구 거진길 36,1,200만,360도,30일,2016,35.215574,126.873019,2025-12-31
광주광역시 사회재난과,북구 용두동 419,북구 거진길 36,2,200만,360도,30일,2020,35.215574,126.873019,2025-12-31
광주광역시 사회재난과,북구 용두동 산43-25,,3,200만,360도,30일,2020,35.214986,126.87703,2025-12-31
광주광역시 사회재난과,북구 용두동 산43-25,,1,200만,360도,30일,2024,35.214986,126.87703,2025-12-31
광주광역시 사회재난과,북구 두암동 563-7,북구 면앙로133번길 80,1,200만,360도,30일,2024,35.180526,126.927881,2025-12-31
광주광역시 사회재난과,북구 두암동 563-7,북구 면앙로133번길 80,2,200만,360도,30일,2025,35.180526,126.927881,2025-12-31
광주광역시 사회재난과,북구 일곡동 345,북구 일곡마을로124번길 23-10,1,200만,360도,30일,2016,35.207909,126.89139,2025-12-31
광주광역시 사회재난과,북구 일곡동 345,북구 일곡마을로124번길 23-10,2,200만,360도,30일,2020,35.207909,126.89139,2025-12-31
광주광역시 사회재난과,북구 임동 92-37,북구 서림로 122,1,200만,360도,30일,2016,35.160995,126.898544,2025-12-31
광주광역시 사회재난과,북구 임동 92-37,북구 서림로 122,2,200만,360도,30일,2020,35.160995,126.898544,2025-12-31
광주광역시 사회재난과,북구 용봉동 1368-1,북구 저불로70번길 14,1,200만,360도,30일,2016,35.180151,126.89686,2025-12-31
광주광역시 사회재난과,북구 용봉동 1368-1,북구 저불로70번길 14,3,200만,360도,30일,2019,35.180151,126.89686,2025-12-31
광주광역시 사회재난과,북구 오치동 913-19,,1,200만,360도,30일,2016,35.191247,126.903502,2025-12-31
광주광역시 사회재난과,북구 오치동 913-19,,3,200만,360도,30일,2019,35.191247,126.903502,2025-12-31
광주광역시 사회재난과,북구 두암동 975-6,북구 무진성길 58,2,200만,360도,30일,2019,35.162245,126.939366,2025-12-31
광주광역시 사회재난과,북구 두암동 975-6,북구 무진성길 58,1,200만,360도,30일,2025,35.162245,126.939366,2025-12-31
광주광역시 사회재난과,북구 양산동 209-2,북구 상촌로31번길 1,2,200만,360도,30일,2016,35.211742,126.878107,2025-12-31
광주광역시 사회재난과,북구 양산동 209-2,북구 상촌로31번길 1,1,200만,360도,30일,2019,35.211742,126.878107,2025-12-31
광주광역시 사회재난과,북구 일곡동 919-1,,2,200만,360도,30일,2016,35.20852,126.892522,2025-12-31
광주광역시 사회재난과,북구 용두동 276-2,북구 하서로 437-1,2,200만,360도,30일,2016,35.214009,126.875304,2025-12-31
광주광역시 사회재난과,북구 삼각동 753-52,북구 안산로 85,1,200만,360도,30일,2016,35.19483,126.901756,2025-12-31
광주광역시 사회재난과,북구 삼각동 753-52,북구 안산로 85,3,200만,360도,30일,2021,35.19483,126.901756,2025-12-31
광주광역시 사회재난과,북구 오치동 961-17,북구 서하로257번길 2,2,200만,360도,30일,2016,35.187199,126.908802,2025-12-31
광주광역시 사회재난과,북구 연제동 57-8,북구 연제외촌길 140,2,200만,360도,30일,2016,35.197321,126.869245,2025-12-31
광주광역시 사회재난과,북구 본촌동 3040,북구 양산택지로79번길 24-2,1,200만,360도,30일,2016,35.213883,126.879198,2025-12-31
광주광역시 사회재난과,북구 본촌동 3040,북구 양산택지로79번길 24-2,1,200만,360도,30일,2022,35.213883,126.879198,2025-12-31
광주광역시 사회재난과,북구 본촌동 3040,북구 양산택지로79번길 24-2,1,200만,360도,30일,2024,35.213883,126.879198,2025-12-31
광주광역시 사회재난과,북구 풍향동 20-31,북구 밤실로191번길 30,2,200만,360도,30일,2016,35.163664,126.93206,2025-12-31
광주광역시 사회재난과,북구 우산동 633-5,북구 서방로39번길 68,1,200만,360도,30일,2016,35.175821,126.918481,2025-12-31
광주광역시 사회재난과,북구 우산동 633-5,북구 서방로39번길 68,2,200만,360도,30일,2019,35.175821,126.918481,2025-12-31
광주광역시 사회재난과,북구 동림동 1146-2,,1,200만,360도,30일,2016,35.191564,126.865735,2025-12-31
광주광역시 사회재난과,북구 동림동 1146-2,,2,200만,360도,30일,2019,35.191564,126.865735,2025-12-31
광주광역시 사회재난과,북구 일곡동 917-1,북구 일곡로41번길 16,1,200만,360도,30일,2016,35.208513,126.892759,2025-12-31
광주광역시 사회재난과,북구 일곡동 917-1,북구 일곡로41번길 16,2,200만,360도,30일,2019,35.208513,126.892759,2025-12-31
광주광역시 사회재난과,북구 일곡동 902-1,,1,200만,360도,30일,2016,35.206571,126.891252,2025-12-31
광주광역시 사회재난과,북구 일곡동 902-1,,1,200만,360도,30일,2021,35.206571,126.891252,2025-12-31
광주광역시 사회재난과,북구 용봉동 1363-1,,1,200만,360도,30일,2016,35.179788,126.893649,2025-12-31
광주광역시 사회재난과,북구 용봉동 1363-1,,3,200만,360도,30일,2019,35.179788,126.893649,2025-12-31
광주광역시 사회재난과,북구 두암동 산79-2,,3,200만,360도,30일,2020,35.1696,126.939672,2025-12-31
광주광역시 사회재난과,북구 두암동 산79-2,,1,200만,360도,30일,2025,35.1696,126.939672,2025-12-31
광주광역시 사회재난과,북구 본촌동 2990,,2,200만,360도,30일,2020,35.214966,126.880369,2025-12-31
광주광역시 사회재난과,북구 본촌동 2990,,1,200만,360도,30일,2024,35.214966,126.880369,2025-12-31
광주광역시 사회재난과,북구 본촌동 3080,,1,200만,360도,30일,2024,35.21165,126.884075,2025-12-31
광주광역시 사회재난과,북구 본촌동 3080,,2,200만,360도,30일,2020,35.21165,126.884075,2025-12-31
광주광역시 사회재난과,북구 용봉동 1407-5,,2,200만,360도,30일,2020,35.176063,126.895647,2025-12-31
광주광역시 사회재난과,북구 용봉동 1407-5,,1,200만,360도,30일,2025,35.176063,126.895647,2025-12-31
광주광역시 사회재난과,북구 양산동 837,,1,200만,360도,30일,2016,35.209528,126.876726,2025-12-31
광주광역시 사회재난과,북구 양산동 837,,2,200만,360도,30일,2020,35.209528,126.876726,2025-12-31
광주광역시 사회재난과,북구 양산동 1006,,1,200만,360도,30일,2024,35.207318,126.87813,2025-12-31
광주광역시 사회재난과,북구 양산동 1006,,1,200만,360도,30일,2025,35.207318,126.87813,2025-12-31
광주광역시 사회재난과,북구 신용동 740,,1,200만,360도,30일,2016,35.210498,126.864601,2025-12-31
광주광역시 사회재난과,북구 신용동 740,,1,200만,360도,30일,2024,35.210498,126.864601,2025-12-31
광주광역시 사회재난과,북구 임동 615,,1,200만,360도,30일,2021,35.166934,126.885617,2025-12-31
광주광역시 사회재난과,북구 청풍동 233-3,,1,200만,360도,30일,2013,35.162294,126.961864,2025-12-31
광주광역시 사회재난과,북구 각화동 100,북구 각화대로 103-5,1,200만,360도,30일,2024,35.145793,126.873997,2025-12-31
광주광역시 사회재난과,북구 각화동 산124,,1,200만,360도,30일,2013,35.173663,126.951016,2025-12-31
광주광역시 사회재난과,북구 금곡동 산1-4,,1,200만,360도,30일,2013,35.148259,126.964501,2025-12-31
광주광역시 사회재난과,북구 효령동 산45,,1,200만,360도,30일,2013,35.225373,126.913454,2025-12-31
광주광역시 사회재난과,북구 두암동 979-1,,2,200만,360도,30일,2020,35.161664,126.938503,2025-12-31
광주광역시 사회재난과,북구 망월동 1166-7,,2,200만,360도,30일,2020,35.212185,126.949202,2025-12-31
광주광역시 사회재난과,북구 용전동 1223-39,,3,200만,360도,30일,2020,35.238723,126.892965,2025-12-31
광주광역시 사회재난과,북구 신용동 476-21,북구 임방울대로 953,1,200만,360도,30일,2020,35.215385,126.861695,2025-12-31
광주광역시 사회재난과,북구 신용동 476-21,북구 임방울대로 953,1,200만,360도,30일,2022,35.215385,126.861695,2025-12-31
광주광역시 사회재난과,북구 운암동 179-6,,2,200만,360도,30일,2020,35.181692,126.883042,2025-12-31
광주광역시 사회재난과,북구 월출동 51-4,,2,200만,360도,30일,2020,35.243,126.876012,2025-12-31
광주광역시 사회재난과,북구 삼각동 801-5,북구 송해로39번길 18-9,2,200만,360도,30일,2020,35.202011,126.898942,2025-12-31
광주광역시 사회재난과,북구 중흥동 666-12,,2,200만,360도,30일,2020,35.157366,126.913258,2025-12-31
광주광역시 사회재난과,북구 지야동 777-1,북구 신용산길 306,3,200만,360도,30일,2017,35.237429,126.878438,2025-12-31
광주광역시 사회재난과,북구 본촌동 2999,북구 본촌택지로30번길 22,4,200만,360도,30일,2013,35.215087,126.881574,2025-12-31
광주광역시 사회재난과,북구 신용동 660,북구 첨단연신로 232-6,4,200만,360도,30일,2013,35.210232,126.858325,2025-12-31
광주광역시 사회재난과,북구 신용동 661,북구 첨단연신로 232-10,4,200만,360도,30일,2013,35.210416,126.85729,2025-12-31
광주광역시 사회재난과,북구 신용동 642-1,북구 임방울대로1041번길 25,4,200만,360도,30일,2013,35.214965,126.870865,2025-12-31
광주광역시 사회재난과,북구 양산동 283-1,북구 연양로 33,4,200만,360도,30일,2013,35.207105,126.871568,2025-12-31
광주광역시 사회재난과,북구 양산동 928,북구 자라봉로63번길 16,4,200만,360도,30일,2013,35.208394,126.881308,2025-12-31
광주광역시 사회재난과,북구 양산동 688,북구 하서로229번길 47,4,200만,360도,30일,2013,35.196337,126.873813,2025-12-31
광주광역시 사회재난과,북구 지야동 340,북구 하서로 637,4,200만,360도,30일,2013,35.231339,126.885772,2025-12-31
광주광역시 사회재난과,북구 동림동 1157-1,북구 동림용산로 7,4,200만,360도,30일,2013,35.187278,126.867657,2025-12-31
광주광역시 사회재난과,북구 동림동 235,북구 유림로160번길 15,4,200만,360도,30일,2013,35.176401,126.866472,2025-12-31
광주광역시 사회재난과,북구 운암동 782-6,북구 대자로 5,4,200만,360도,30일,2013,35.173585,126.872765,2025-12-31
광주광역시 사회재난과,북구 운암동 1056-1,북구 서강로 133,4,200만,360도,30일,2013,35.183584,126.874756,2025-12-31
광주광역시 사회재난과,북구 운암동 484-1,북구 북문대로8번길 21,4,200만,360도,30일,2013,35.174945,126.884843,2025-12-31
광주광역시 사회재난과,북구 운암동 1020,북구 서강로 79-10,4,200만,360도,30일,2013,35.18047,126.870865,2025-12-31
광주광역시 사회재난과,북구 두암동 363-5,북구 참판로 130,4,200만,360도,30일,2013,35.169298,126.934204,2025-12-31
광주광역시 사회재난과,북구 두암동 828-1,북구 군왕로 135,4,200만,360도,30일,2013,35.173697,126.931789,2025-12-31
광주광역시 사회재난과,북구 두암동 967-2,북구 밤실로208번길 55,4,200만,360도,30일,2013,35.166183,126.936285,2025-12-31
광주광역시 사회재난과,북구 두암동 800,북구 군왕로51번길 77,4,200만,360도,30일,2013,35.167694,126.927797,2025-12-31
광주광역시 사회재난과,북구 풍향동 1-1,북구 필문대로 55,4,200만,360도,30일,2023,35.164657,126.925812,2025-12-31
광주광역시 사회재난과,북구 각화동 215,북구 각화대로39번길 10,4,200만,360도,30일,2013,35.181987,126.93624,2025-12-31
광주광역시 사회재난과,북구 문흥동 990-1,북구 문산로 66,4,200만,360도,30일,2013,35.187337,126.92534,2025-12-31
광주광역시 사회재난과,북구 문흥동 962-1,북구 대천로169번길 7,4,200만,360도,30일,2013,35.189262,126.921473,2025-12-31
광주광역시 사회재난과,북구 문흥동 1010-5,북구 문산로 17,4,200만,360도,30일,2013,35.183895,126.921138,2025-12-31
광주광역시 사회재난과,북구 문흥동 787-3,북구 면앙로 19,4,200만,360도,30일,2013,35.180777,126.914403,2025-12-31
광주광역시 사회재난과,북구 오치동 1046-1,북구 능안로 7,4,200만,360도,30일,2013,35.186215,126.91638,2025-12-31
광주광역시 사회재난과,북구 오치동 1038-1,북구 대천로 55,4,200만,360도,30일,2013,35.185913,126.912441,2025-12-31
광주광역시 사회재난과,북구 오치동 1046-1,북구 능안로 1,4,200만,360도,30일,2013,35.185375,126.916745,2025-12-31
광주광역시 사회재난과,북구 망월동 895,북구 석곡로 527,4,200만,360도,30일,2013,35.205798,126.95065,2025-12-31
광주광역시 사회재난과,북구 충효동 529-2,북구 충효샘길 14-30,4,200만,360도,30일,2013,35.181374,127.002684,2025-12-31
광주광역시 사회재난과,북구 북동 102,북구 금남로 99,4,200만,360도,30일,2013,35.156787,126.906518,2025-12-31
광주광역시 사회재난과,북구 신안동 235-1,북구 서암대로144번길 11,4,200만,360도,30일,2013,35.169233,126.900749,2025-12-31
광주광역시 사회재난과,북구 임동 8-2,북구 서림로 113,4,200만,360도,30일,2013,35.162834,126.899418,2025-12-31
광주광역시 사회재난과,북구 중흥동 652-1,북구 경양로197번길 25,4,200만,360도,30일,2013,35.160708,126.913149,2025-12-31
광주광역시 사회재난과,북구 중흥동 367-10,북구 서양로 99,4,200만,360도,30일,2013,35.169448,126.912343,2025-12-31
광주광역시 사회재난과,북구 용봉동 1428-1,북구 용주로 15,4,200만,360도,30일,2013,35.181764,126.899311,2025-12-31
광주광역시 사회재난과,북구 용봉동 721,북구 청계로 33,4,200만,360도,30일,2013,35.176281,126.892318,2025-12-31
광주광역시 사회재난과,북구 우산동 168-6,북구 서방로63번길 67,4,200만,360도,30일,2013,35.175905,126.920341,2025-12-31
광주광역시 사회재난과,북구 매곡동 206-1,북구 초당로 25,4,200만,360도,30일,2013,35.194236,126.894416,2025-12-31
광주광역시 사회재난과,북구 매곡동 339,북구 하백로5번길 10,4,200만,360도,30일,2013,35.188507,126.889389,2025-12-31
광주광역시 사회재난과,북구 삼각동 793-1,북구 송해로 21,4,200만,360도,30일,2013,35.200311,126.900424,2025-12-31
광주광역시 사회재난과,북구 오치동 945-1,북구 우치로 263,4,200만,360도,30일,2013,35.188915,126.904231,2025-12-31
광주광역시 사회재난과,북구 오치동 1002,북구 설죽로 290,4,200만,360도,30일,2013,35.185473,126.899322,2025-12-31
광주광역시 사회재난과,북구 일곡동 817-1,북구 설죽로 590,4,200만,360도,30일,2013,35.212039,126.898371,2025-12-31
광주광역시 사회재난과,북구 일곡동 820-1,북구 설죽로 530,4,200만,360도,30일,2013,35.207303,126.898356,2025-12-31
광주광역시 사회재난과,북구 일곡동 890-1,북구 일곡택지로 45,4,200만,360도,30일,2013,35.206216,126.893355,2025-12-31
광주광역시 사회재난과,북구 일곡동 814-5,북구 일곡마을로 187,4,200만,360도,30일,2013,35.211098,126.895016,2025-12-31
광주광역시 사회재난과,북구 효령동 396-4,북구 하서로 985,4,200만,360도,30일,2013,35.246407,126.914016,2025-12-31
광주광역시 사회재난과,북구 우산동 615,북구 면앙로 99,4,200만,360도,30일,2017,35.17887,126.922932,2025-12-31
광주광역시 사회재난과,북구 삼각동 782-1,북구 설죽로471번길 17-1,2,200만,360도,30일,2018,35.200614,126.897311,2025-12-31
광주광역시 사회재난과,북구 삼각동 782-1,북구 설죽로471번길 17-1,1,200만,360도,30일,2024,35.200614,126.897311,2025-12-31
광주광역시 사회재난과,북구 양산동 764,,2,200만,360도,30일,2018,35.210803,126.882651,2025-12-31
광주광역시 사회재난과,북구 운암동 440-10,북구 황계로 2,2,200만,360도,30일,2018,35.172656,126.875708,2025-12-31
광주광역시 사회재난과,북구 운암동 440-10,북구 황계로 2,1,200만,360도,30일,2019,35.172656,126.875708,2025-12-31
광주광역시 사회재난과,북구 유동 106-19,북구 중가로 51,2,200만,360도,30일,2018,35.15935,126.905763,2025-12-31
광주광역시 사회재난과,북구 유동 106-19,북구 중가로 51,1,200만,360도,30일,2024,35.15935,126.905763,2025-12-31
광주광역시 사회재난과,북구 일곡동 823-2,북구 양일로343번길 56,2,200만,360도,30일,2018,35.206011,126.900785,2025-12-31
광주광역시 사회재난과,북구 일곡동 823-2,북구 양일로343번길 56,1,200만,360도,30일,2024,35.206011,126.900785,2025-12-31
광주광역시 사회재난과,북구 두암동 576-1,북구 동문대로204번길 26,2,200만,360도,30일,2018,35.18001,126.931379,2025-12-31
광주광역시 사회재난과,북구 두암동 576-1,북구 동문대로204번길 26,1,200만,360도,30일,2024,35.18001,126.931379,2025-12-31
광주광역시 사회재난과,북구 용봉동 1216-7,북구 용주로40번길19,2,200만,360도,30일,2018,35.181808,126.903315,2025-12-31
광주광역시 사회재난과,북구 용봉동 1216-7,북구 용주로40번길19,1,200만,360도,30일,2024,35.181808,126.903315,2025-12-31
광주광역시 사회재난과,북구 유동 6-23,북구 중가로 74 ,2,200만,360도,30일,2018,35.158697,126.908433,2025-12-31
광주광역시 사회재난과,북구 문흥동 961-1,북구 대천로157번길 59 ,2,200만,360도,30일,2018,35.188964,126.92056,2025-12-31
광주광역시 사회재난과,북구 양산동 1071,북구 자라봉로56번길 17,1,200만,360도,30일,2018,35.206699,126.879641,2025-12-31
광주광역시 사회재난과,북구 양산동 1071,북구 자라봉로56번길 17,1,200만,360도,30일,2022,35.206699,126.879641,2025-12-31
광주광역시 사회재난과,북구 양산동 1071,북구 자라봉로56번길 17,1,200만,360도,30일,2024,35.206699,126.879641,2025-12-31
광주광역시 사회재난과,북구 신용동 476-21,북구 임방울대로 953,4,200만,360도,30일,2018,35.214782,126.863255,2025-12-31
광주광역시 사회재난과,북구 동림동 894-17,북구 하남대로 647,3,200만,360도,30일,2018,35.172191,126.862862,2025-12-31
광주광역시 사회재난과,북구 신용동 742,북구 첨단연신로108번길 86,4,200만,360도,30일,2018,35.21053,126.865921,2025-12-31
광주광역시 사회재난과,북구 풍향동 519-2,북구 동문대로30번길 28,3,200만,360도,30일,2018,35.167176,126.921422,2025-12-31
광주광역시 사회재난과,북구 풍향동 519-2,북구 동문대로30번길 28,1,200만,360도,30일,2016,35.167176,126.921422,2025-12-31
광주광역시 사회재난과,북구 일곡동 820-1,북구 설죽로 530,2,200만,360도,30일,2018,35.207572,126.899164,2025-12-31
광주광역시 사회재난과,북구 일곡동 820-1,북구 설죽로 530,1,200만,360도,30일,2016,35.207572,126.899164,2025-12-31
광주광역시 사회재난과,북구 용봉동 375-3,북구 설죽로214번길 127,1,200만,360도,30일,2018,35.177941,126.904603,2025-12-31
광주광역시 사회재난과,북구 용봉동 375-3,북구 설죽로214번길 127,1,200만,360도,30일,2016,35.177941,126.904603,2025-12-31
광주광역시 사회재난과,북구 매곡동 215-10,북구 어매마을길17번길 10,1,200만,360도,30일,2018,35.119099,126.894451,2025-12-31
광주광역시 사회재난과,북구 매곡동 215-10,북구 어매마을길17번길 10,1,200만,360도,30일,2016,35.119099,126.894451,2025-12-31
광주광역시 사회재난과,북구 두암동 928-8,북구 삼정로88번길 7,1,200만,360도,30일,2018,35.169742,126.937733,2025-12-31
광주광역시 사회재난과,북구 두암동 928-8,북구 삼정로88번길 7,1,200만,360도,30일,2016,35.169742,126.937733,2025-12-31
광주광역시 사회재난과,북구 운암동 93-1,북구 북문대로49번길 45,2,200만,360도,30일,2018,35.173842,126.879708,2025-12-31
광주광역시 사회재난과,북구 운암동 93-1,북구 북문대로49번길 45,1,200만,360도,30일,2016,35.173842,126.879708,2025-12-31
광주광역시 사회재난과,북구 우산동 618-3,북구 동문대로167번길 59-6,2,200만,360도,30일,2018,35.177746,126.92512,2025-12-31
광주광역시 사회재난과,북구 우산동 618-3,북구 동문대로167번길 59-6,1,200만,360도,30일,2016,35.177746,126.92512,2025-12-31
광주광역시 사회재난과,북구 양산동 254-117,북구 효열로35번길 6-1,1,200만,360도,30일,2018,35.208394,126.872843,2025-12-31
광주광역시 사회재난과,북구 양산동 254-117,북구 효열로35번길 6-1,1,200만,360도,30일,2016,35.208394,126.872843,2025-12-31
광주광역시 사회재난과,북구 연제동 478-96,북구 양산제로137번길 40-35,2,200만,360도,30일,2018,35.205517,126.868931,2025-12-31
광주광역시 사회재난과,북구 연제동 478-96,북구 양산제로137번길 40-35,1,200만,360도,30일,2016,35.205517,126.868931,2025-12-31
광주광역시 사회재난과,북구 오치동 1050-1,북구 송월로 1-3,1,200만,360도,30일,2016,35.184178,126.912095,2025-12-31
광주광역시 사회재난과,북구 오치동 1050-1,북구 송월로 1-3,1,200만,360도,30일,2018,35.184178,126.912095,2025-12-31
광주광역시 사회재난과,북구 누문동 100-1,북구 독립로237번길 22,2,200만,360도,30일,2018,35.15376,126.908024,2025-12-31
광주광역시 사회재난과,북구 누문동 100-1,북구 독립로237번길 22,1,200만,360도,30일,2016,35.15376,126.908024,2025-12-31
광주광역시 사회재난과,북구 용봉동 1048-5,북구 비엔날레로93번길 24,3,200만,360도,30일,2018,35.180403,126.88884,2025-12-31
광주광역시 사회재난과,북구 문흥동 919,북구 평교로 42,3,200만,360도,30일,2018,35.181631,126.925374,2025-12-31
광주광역시 사회재난과,북구 삼각동 489-11,북구 설죽로440번길 6,3,200만,360도,30일,2018,35.198474,126.900615,2025-12-31
광주광역시 사회재난과,북구 운암동 841-3,북구 동운로201번길 54,4,200만,360도,30일,2018,35.174679,126.874495,2025-12-31
광주광역시 사회재난과,북구 운암동 1762,북구 서강로 156,3,200만,360도,30일,2018,35.183527,126.877795,2025-12-31
광주광역시 사회재난과,북구 운암동 68,북구 황계로 34,2,200만,360도,30일,2018,35.175637,126.877658,2025-12-31
광주광역시 사회재난과,북구 임동 149-26,북구 무등로88번길 40,3,200만,360도,30일,2018,35.166684,126.892568,2025-12-31
광주광역시 사회재난과,북구 일곡동 268-3,북구 일곡로 45-9,2,200만,360도,30일,2018,35.20843,126.893161,2025-12-31
광주광역시 사회재난과,북구 신용동 624-65,,2,200만,360도,30일,2018,35.208546,126.867696,2025-12-31
광주광역시 사회재난과,북구 연제동 566-5,북구 빛고을대로 522,2,200만,360도,30일,2018,35.208548,126.867694,2025-12-31
광주광역시 사회재난과,북구 신용동 541,북구 임방울대로 1008-7,2,200만,360도,30일,2018,35.212121,126.867514,2025-12-31
광주광역시 사회재난과,북구 신용동 541,북구 임방울대로 1008-7,1,200만,360도,30일,2018,35.212121,126.867514,2025-12-31
광주광역시 사회재난과,북구 문흥동 787-6,북구 호동로 99,2,200만,360도,30일,2018,35.181066,126.918742,2025-12-31
광주광역시 사회재난과,북구 매곡동 46-3,북구 중외길25번길 1,1,200만,360도,30일,2019,35.188731,126.892993,2025-12-31
광주광역시 사회재난과,북구 매곡동 46-3,북구 중외길25번길 1,2,200만,360도,30일,2020,35.188731,126.892993,2025-12-31
광주광역시 사회재난과,북구 용봉동 1204-20,북구 용주로30번길 104-31,1,200만,360도,30일,2019,35.182817,126.905281,2025-12-31
광주광역시 사회재난과,북구 용봉동 1204-20,북구 용주로30번길 104-31,2,200만,360도,30일,2020,35.182817,126.905281,2025-12-31
광주광역시 사회재난과,북구 우산동 228-1,북구 동문대로 141,4,200만,360도,30일,2019,35.175744,126.926208,2025-12-31
광주광역시 사회재난과,북구 동림동 1159-1,북구 동림용산로 12-15,3,200만,360도,30일,2019,35.188696,126.868847,2025-12-31
광주광역시 사회재난과,북구 신안동 353-16,북구 서암대로90번길 15,3,200만,360도,30일,2019,35.170701,126.893563,2025-12-31
광주광역시 사회재난과,북구 신안동 262-28,북구 무등로164번길 24-12,2,200만,360도,30일,2019,35.165266,126.90057,2025-12-31
광주광역시 사회재난과,북구 중흥동 687-3,북구 중흥로174번길 2,4,200만,360도,30일,2019,35.161293,126.9129,2025-12-31
광주광역시 사회재난과,북구 임동 13-9,북구 중가로3번길 20,3,200만,360도,30일,2019,35.161581,126.901356,2025-12-31
광주광역시 사회재난과,북구 신안동 142-3,북구 중흥로 82,4,200만,360도,30일,2019,35.163985,126.903217,2025-12-31
광주광역시 사회재난과,북구 중흥동 685-1,북구 중흥로 164,4,200만,360도,30일,2019,35.161623,126.911736,2025-12-31
광주광역시 사회재난과,북구 임동 104-68,,3,200만,360도,30일,2019,35.166087,126.88894,2025-12-31
광주광역시 사회재난과,북구 유동 103-23,북구 중가로51번길 25,4,200만,360도,30일,2019,35.160591,126.906347,2025-12-31
광주광역시 사회재난과,북구 지야동 777-1,북구 신용산길 306,3,200만,360도,30일,2019,35.237361,126.878057,2025-12-31
광주광역시 사회재난과,북구 오치동 948-11,북구 우치로257번길 24,3,200만,360도,30일,2019,35.18798,126.902474,2025-12-31
광주광역시 사회재난과,북구 오치동 948-11,북구 우치로257번길 24,1,200만,360도,30일,2016,35.18798,126.902474,2025-12-31
광주광역시 사회재난과,북구 두암동 901-36,북구 군왕로71번길 34,3,200만,360도,30일,2019,35.16858,126.930775,2025-12-31
광주광역시 사회재난과,북구 두암동 901-36,북구 군왕로71번길 34,1,200만,360도,30일,2016,35.16858,126.930775,2025-12-31
광주광역시 사회재난과,북구 운암동 496-2,북구 금호로 49-5,2,200만,360도,30일,2019,35.173322,126.888314,2025-12-31
